,iic
locomotion,0.5844046869027977
locomotor,0.96738460854899
locomotory,0.8397321246672868
locus,0.9418478216224213
long,0.7576124568105675
longevity,1.0
longitudinal,1.0
loop,0.9131762247953599
loopin,1.0
looping,0.9686617038697145
loosening,0.9875037007339569
loss,0.7595082978228808
lovastatin,1.0
low,0.9582934280516893
lower,0.6739616791969363
lowering,0.9852784774438834
lp,1.0
lpa,1.0
lpc,1.0
lpe,1.0
lpi,1.0
lpl,1.0
lrat,0.8633294778605327
lrr,1.0
lrrna,1.0
lsirna,1.0
lsm,1.0
lt,1.0
ltk,1.0
ltr,0.8207219174006911
lubricant,1.0
lugaro,1.0
lumen,0.9619074913494635
lumenization,0.9802037350987836
luminal,0.9287187500613638
luminar,1.0
lung,0.8640465964482649
luteal,0.9213341084610291
lutein,0.9768538847553838
luteinization,1.0
luteinizing,0.9540048190310283
luteolin,0.9816358770186568
luteolysis,1.0
lx,1.0
lyase,0.5930758571630832
lycopene,0.97474861343199
lymph,0.9262574454206641
lymphangioblast,0.9557089577825907
lymphangiogenesis,0.9626933361739061
lymphatic,0.8624815802834138
lymphoblast,0.9747527592258259
lymphocyte,0.5263480684259385
lymphoid,0.7805640597405676
lymphopoietin,1.0
lymphotoxin,0.9855227900607505
lyr,1.0
lysidine,1.0
lysine,0.9088750190332588
lysinuric,1.0
lysis,0.9340664640485326
lysm,1.0
lysobisphosphatidic,0.9892246532391891
lysophagy,1.0
lysophosphatidic,1.0
lysophospholipid,0.9853782114137287
lysosomal,0.8101366533644336
lysosome,0.9671856875817652
lysosphingolipid,1.0
lysozyme,0.851102734294939
lytic,0.9723206490377598
machinery,0.9363107378499165
macro,1.0
macroautophagy,0.8448145828683231
macroconidium,0.9041225547832495
macrocyst,1.0
macroglial,0.7290948012087255
macrolide,0.9017453690399968
macromolecule,0.33186478008338655
macronucleus,1.0
macrophage,0.8121316504864414
macropinocytosis,0.9787207344786409
macropinosomal,1.0
macropinosome,1.0
macula,0.9738668945132668
macular,1.0
mads,1.0
maestro,1.0
maf,0.8775319980138131
mage,1.0
magnesium,0.9700542917226816
magnetism,0.96533666264665
magnetoreception,0.9526152534202694
magnetosome,1.0
magnocellular,0.9822718943621205
mahcc,1.0
mahcj,1.0
main,1.0
maintenance,0.6892765106875971
major,0.672042209111729
mal,0.8963217460530136
malabsorption,1.0
malassez,1.0
malate,0.975915988498595
male,0.8158505993530855
maleate,0.9716374532813619
malic,1.0
malignant,1.0
malolactic,1.0
malonate,1.0
malonic,0.9676723436258104
malonylation,1.0
malpighian,0.9758271162909983
maltodextrin,1.0
maltoheptaose,0.9669043133461483
maltohexaose,0.96738460854899
maltopentaose,0.9686617038697145
maltose,0.9618756813910938
maltotetraose,0.9626933361739061
maltotriose,1.0
maltotriulose,0.9626933361739061
mammalian,0.8455067635411511
mammary,0.8361275282899207
mammillary,1.0
mammillotectal,1.0
mammillotegmental,1.0
mammillothalamic,1.0
mammosomatotroph,1.0
mammotroph,1.0
manchette,1.0
mandelate,0.9632564854154803
mandibular,1.0
manganese,0.9615978763906242
manipulation,1.0
mannan,0.946549193775003
mannitol,0.978634488613058
mannogen,0.9691278768095908
mannoprotein,0.9722807202642628
mannosamine,0.9538337101319846
mannose,0.9202299525623088
mannosidases,0.816430563392189
mannosyl,1.0
mannosylation,0.9285263747392614
mannosylglycerate,0.9897069869091077
mannosyltransferase,1.0
mannosyltransferases,1.0
mannotriose,0.9626933361739061
mantle,0.9345925809713471
many,1.0
maoa,1.0
maob,1.0
map,0.7296918570779636
mapk,0.6888743270893815
mapkkk,1.0
mapks,1.0
maple,0.6218938936690361
maresin,1.0
maresins,0.9440339354437352
margin,1.0
marginal,1.0
marrow,0.8658386666007144
martinotti,0.9657260484167802
marvel,0.7874839570459056
masculinization,1.0
mass,1.0
mast,0.9521469153608025
mastication,1.0
mastl,1.0
matd,1.0
mater,1.0
material,0.9073962465611743
maternal,0.7522718380778652
maternally,1.0
mating,0.8700390639313998
matrilins,1.0
matrix,0.6716643116188531
maturation,0.6738700700195513
mature,0.7231681220747306
mauthner,1.0
mavs,1.0
max,1.0
maxillary,1.0
may,1.0
mbf,1.0
mbl,0.9189788241284541
mbt,1.0
mcm,1.0
mctr,1.0
mdk,1.0
mdr,1.0
meandering,1.0
meatus,1.0
mechanical,0.8296952709408478
mechanism,0.5749566333403316
mechanoreceptor,0.8269983333851134
mechanosensory,0.9647165912931649
medial,0.8017292544978182
mediate,1.0
mediated,0.7129372244607671
mediates,1.0
mediating,1.0
mediator,0.6909770997318965
mediolateral,1.0
medium,0.9077406529538521
medulla,0.68503427491332
medullary,0.8541476572503682
megagametogenesis,1.0
megakaryocyte,0.9282084414204942
megasporocyte,1.0
megasporogenesis,1.0
meiosis,0.8223557345183128
meiotic,0.659572998216949
melanin,0.949466490088316
melanization,0.9826647816701697
melanoblast,1.0
melanocortin,1.0
melanocyte,0.8399791381190909
melanophage,1.0
melanosome,0.966402751008607
melanotic,0.9920576290934452
melatonin,0.9772375415524925
melibiose,0.9710234838910612
melk,1.0
member,0.8453405433961751
membrane,0.6152696896487809
membranous,1.0
memory,0.8694216269596313
menadione,1.0
menaquinone,0.9561855043702359
menarche,1.0
meningeal,1.0
meningothelial,1.0
menopause,1.0
menstrual,0.8941002561200556
menstruation,1.0
mental,1.0
menthol,0.9884278385022321
mercaptoethanol,0.9759961560615337
mercury,0.9772375415524925
meristem,0.9141987499472746
meristematic,0.9723206490377598
meristemoid,1.0
merkel,1.0
mesangial,0.9414301263896697
mesangium,0.9602663278514244
mesec,1.0
mesectoderm,1.0
meseh,1.0
mesencephalic,1.0
mesenchymal,0.8190164759004704
mesenchyme,0.8496399796702965
mesendoderm,1.0
mesendodermal,1.0
mesenteric,1.0
meshwork,1.0
mesoderm,0.9172391854056574
mesodermal,0.8630209562316199
mesonephric,0.9088492584755253
mesonephros,0.880081249058739
mesophyll,1.0
mesothelial,0.8296124844402972
messenger,0.7221414901982619
met,0.6984377053855442
metabolic,0.26858246698594
metabolism,0.5015040569589222
metabolite,0.5674233941607406
metabotropic,0.8510978067428412
metacyclogenesis,1.0
metal,0.6535851991061619
metalloendopeptidase,0.8243727122350768
metallopeptidase,0.7776864218526889
metallopeptidases,0.6467455241985466
metallophillic,1.0
metalloprotease,1.0
metalloproteinases,1.0
metallothioneins,1.0
metamorphosis,1.0
metamyelocyte,0.9600763725823453
metanephric,0.8752861656022248
metanephros,0.8874580026907424
metaphase,0.8974857340885275
metaplastic,1.0
metaplasticity,0.9768538847553838
metaxins,1.0
metaxylem,1.0
metazoa,0.5083115080389263
metencephalon,1.0
metestrus,1.0
metformin,1.0
meth,1.0
methamphetamine,0.9759961560615337
methane,0.8795097238929995
methanesulfonate,0.9716374532813619
methanesulfonic,1.0
methanethiol,0.9813863117021857
methanofuran,0.9585584011439477
methanogenesis,0.9313842350612409
methanol,0.9501338633743797
methanophenazine,0.9582740152884891
methionine,0.9371137158990791
methotrexate,0.9814823546294158
methyl,0.9626780574962326
methylamine,0.9772889737919771
methylammonium,0.983565603416541
methylase,1.0
methylate,1.0
methylates,1.0
methylation,0.7648568673683976
methylcitrate,1.0
methylcytosine,1.0
methylenetetrahydrofolate,1.0
methylerythritol,0.9912214053811859
methylgalactoside,1.0
methylgallate,0.9801602705555061
methylglyoxal,0.9263498955960865
methylmalonyl,1.0
methylmercury,0.953610796616218
methylnaphthalene,1.0
methylphenidate,1.0
methylthio,0.9862845154123228
methylthioadenosine,1.0
methylthiolation,1.0
methyltranferases,1.0
methyltransferase,0.4652892159198693
methyltransferases,0.8231184473023728
metula,0.978281516978709
metzincin,0.688891439780113
mevalonate,0.9869740735134135
mevastatin,1.0
meynert,1.0
mhc,0.8059236528031994
mi,0.9782263805350357
mia,1.0
micafungin,0.9791919282315019
mical,1.0
miconazole,0.9759961560615337
microautophagy,0.9304717296981464
microbial,1.0
microbiota,1.0
microcin,0.9791919282315019
microcirculation,0.9454116665532672
microconidium,1.0
microcystin,1.0
microcytic,1.0
microfibril,1.0
microfilament,1.0
microfold,0.9465802401391887
microgametogenesis,1.0
microgametophyte,1.0
microglia,0.9860964879627201
microglial,0.9789974938194781
microlipophagy,1.0
microlithiasis,1.0
micromitophagy,1.0
micronucleus,1.0
microparticle,0.9640123413983277
micropexophagy,1.0
micropinocytosis,1.0
micropylar,1.0
micropyle,1.0
microrna,0.8495496518270409
micrornas,0.3570839575492181
microsomal,1.0
microspike,1.0
microsporocyte,1.0
microsporogenesis,1.0
microtubular,1.0
microtubule,0.767264337333841
microvascular,0.7638760187584583
microvasculature,1.0
microvesicle,1.0
microvillar,1.0
microvillous,1.0
microvillus,0.940225942801809
micturition,0.98377278102733
midac,1.0
midbody,1.0
midbrain,0.9686495286189789
middle,1.0
midget,0.9680451405466343
midgut,1.0
midline,0.9500818668201283
midzonal,1.0
midzone,0.9738668945132668
migracytosis,0.9723206490377598
migrating,1.0
migration,0.6166792172269359
migratory,0.9474477763151005
mild,1.0
milk,0.9001827908189174
mill,1.0
miltiradiene,0.9722206429082803
mindy,1.0
mineralization,0.9492361342044486
mineralocorticoid,0.9600400230450897
mini,0.9855227900607505
minichromosome,1.0
minor,0.808627215707611
minus,1.0
minute,1.0
mirna,0.9569322652850341
miro,0.7885705556856225
miscellaneous,1.0
misfolded,0.9405287987677927
mislocalized,0.9801602705555061
mismatch,0.7453635803993425
missense,1.0
mitochondrial,0.5962357674166022
mitochondrially,0.8575083742536977
mitochondrion,0.8149754139862574
mitocytosis,1.0
mitofusin,1.0
mitogenic,0.8237510315412098
mitomycin,0.953587205859776
mitophagy,0.8416787099761688
mitosis,0.9329413981092877
mitotic,0.6599844423029029
mitral,1.0
mixed,1.0
mjd,1.0
mks,1.0
mma,1.0
mmaa,1.0
mmab,1.0
mmachc,1.0
mmadhc,1.0
mmahcd,1.0
mmam,1.0
mmatc,1.0
mmb,0.8207219174006911
mmej,1.0
mmr,0.7046688575935657
mmus,0.992395642472017
mo,0.9905288481338185
mob,1.0
mobile,1.0
mobility,0.8191988450384637
mobilization,1.0
modality,1.0
mode,1.0
model,1.0
moderate,1.0
modification,0.5464072251241515
modified,0.623478370637994
modifier,1.0
modifying,0.7225300626006301
modulates,1.0
modulating,0.8784365544454419
modulation,0.5385010135563582
modulators,1.0
modulatory,1.0
mogs,1.0
molecular,0.2907275102114676
molecule,0.3802800897879296
molting,0.8026583107182329
molybdate,0.9759961560615337
molybdenum,0.9767283122564309
molybdopterin,0.9297279867789812
monensin,0.97474861343199
monoacylglycerol,0.9722206429082803
monoamine,0.8296021558850765
monoatomic,0.44785996404014605
monoblast,1.0
monocarboxylate,1.0
monocarboxylic,0.5390452328349195
monocyte,0.9095236234615076
monocytogenes,0.8145392872458292
monocytoid,1.0
monodictyphenone,0.9803242463979743
monomer,1.0
monomethylation,1.0
mononuclear,0.4513069207108706
mononucleotide,0.9851280625882967
monooxygenase,0.5706183409549734
monooxygenases,1.0
monophosphate,0.8206226774831954
monopoietic,0.9472188817593121
monopolar,0.9019843381773233
monosaccharide,0.6805810317031992
monostratified,0.9790326548706277
monoterpene,0.9292636077428127
monoterpenoid,0.8990373200881813
monoubiquitinated,1.0
monoubiquitination,0.9813863117021857
monounsaturated,0.9799536548888202
monoxide,0.9710055739294016
mor,1.0
morphine,0.9662675689252718
morphogenesis,0.4555395397875698
morphogenetic,0.9768538847553838
morphology,1.0
morquio,1.0
morula,1.0
mother,0.9618016651976503
motif,0.7861527228485677
motile,0.2727586127170699
motilin,0.894828481577842
motility,0.5692295615285878
motive,0.9932189454944547
motogenic,0.9814823546294158
motoneuron,1.0
motor,0.8117407381907783
motorneuron,1.0
mouse,0.9297297977192895
mouth,0.932970285097913
movement,0.6924778577688374
mp,1.0
mpi,1.0
mpn,1.0
mras,1.0
mrh,1.0
mrn,1.0
mrna,0.7267037255152781
mrnp,1.0
mrp,1.0
mrxsch,1.0
msi,1.0
msl,1.0
msud,1.0
mtb,0.7379506581989099
mtor,0.853179299985098
mtr,1.0
mtrr,1.0
mu,0.9787045647997408
mucilage,0.8819148449578124
mucin,0.9440339354437352
mucociliary,1.0
mucopolysaccharide,0.8378884656496202
mucopolysaccharidoses,0.4537515805924563
mucosa,0.9271387419833561
mucosal,0.9177234035010776
mucous,0.926330380581916
mucus,0.7345677495943199
mueller,1.0
mullerian,1.0
multi,0.5042670252339583
multicellular,0.31830655542503916
multiciliated,0.8951585872663713
multicopper,0.9189788241284541
multidimensional,0.9853782114137287
multifunctional,1.0
multimer,1.0
multimeric,0.826201100404449
multinuclear,0.9898608149553756
multinucleate,0.7218421882749698
multinucleated,0.9790326548706277
multiple,0.9701212413791136
multiplexin,1.0
multipolar,0.9721092842340215
multipotent,0.9045107194890554
multistratified,1.0
multivesicular,0.9685949990247367
mural,0.7130815649628428
muramyl,0.9602663278514244
muscarinic,1.0
muscle,0.609428600604683
muscular,1.0
muscularis,1.0
musculocontractural,1.0
musculoskeletal,0.9652561163477827
mushroom,1.0
mut,1.0
mutant,0.6248094480933801
mutases,1.0
mutation,0.9729190909725316
mutl,1.0
muts,1.0
mutsalpha,1.0
mutsbeta,1.0
mutual,0.9884109475813054
mutyh,0.8145392872458292
muvb,1.0
myb,1.0
mycelium,1.0
mycobacterium,0.7322203558173861
mycofactocin,1.0
mycolate,1.0
mycolic,0.9875037007339569
mycophenolic,0.978634488613058
mycorrhizal,1.0
mycothiol,0.9816358770186568
mycotoxin,0.7927468652722487
myelin,0.9672076958948004
myelinating,0.9203911116763466
myelination,0.928109452097942
myeloblast,0.9600763725823453
myelocyte,0.9722897262363778
myeloid,0.4858128475400196
myenteric,1.0
myoblast,0.8763072761619458
myocardial,0.9678376278705156
myocardin,1.0
myocardium,0.9715436588732863
myoclonic,1.0
myocyte,0.8153844613565093
myoendocrine,1.0
myoepithelial,0.8237401573758775
myofibril,0.9795017167557473
myofibroblast,0.8717992272491775
myogenesis,1.0
myogenic,1.0
myoid,1.0
myometrial,1.0
myosin,0.6393996628364829
myotendinous,1.0
myotome,0.97474861343199
myotube,0.8848384977938635
myotubularins,1.0
myozenins,1.0
myristolyation,1.0
myristoylated,1.0
myristoylation,0.982851324713521
myst,1.0
mystery,1.0
myxococcal,1.0
myxospore,1.0
mzt,0.6746758850278076
n,0.9504805898405868
na,1.0
nad,0.874477389204595
nade,0.7434461510438677
nadh,0.8946569090891968
nadp,0.9627058253328533
nadph,0.9825380597399275
nail,1.0
naive,0.9637092723523202
nanog,1.0
nanoparticle,0.96533666264665
naphthalene,1.0
naphthalenesulfonate,1.0
narrow,0.8237510315412098
nasal,0.966133467965342
nascent,1.0
nasolacrimal,0.9688468290734473
nasopharyngeal,1.0
natowicz,1.0
natriuresis,0.9652561163477827
natriuretic,1.0
natural,0.8390337227458151
nbaf,1.0
nbpf,1.0
ncam,0.8963217460530136
ncbaf,1.0
ncor,1.0
ncrna,0.8804875554860147
ndi,1.0
ndrg,1.0
ne,0.768268133872599
nebenkern,1.0
nebulin,1.0
neck,0.9856832108244642
necklace,1.0
necl,1.0
necroptosis,1.0
necroptotic,0.9540548796011388
necrosis,0.8413270037562641
necrotic,0.9512066895957907
nectar,1.0
nectary,1.0
nectin,1.0
nectins,1.0
neddylation,0.9807451546542777
nef,0.8951635582049339
negative,0.3489485604481061
negatively,1.0
nematicide,1.0
nematoda,0.8254674325531983
nematode,0.9340957975290195
neocortex,0.961299001705522
neomycin,0.978634488613058
neonatal,1.0
neoplastic,0.8684558143557498
neosartoricin,0.9805940999242612
nep,1.0
nephric,0.9644685627517707
nephrin,1.0
nephrocyte,0.9269490810137545
nephrogenic,1.0
nephrolithiasis,1.0
nephron,0.7334380600400855
nephrostome,1.0
neratinib,1.0
nerve,0.8341774345712318
nervous,0.5517464796941958
nest,1.0
netrin,1.0
netrins,1.0
network,0.7965004861751155
neural,0.321701484285495
neuraminidases,1.0
neurectodermal,0.9519856974197866
neuregulins,1.0
neurexin,1.0
neurexins,0.8633294778605327
neurexophilin,0.7874839570459056
neurexophilins,1.0
neurite,0.8963217460530136
neuroblast,0.8957234412807314
neurocranium,1.0
neurodegenerative,0.8675785750847399
neuroendocrine,0.8349341654837932
neuroepithelial,0.9068932424921924
neurofascin,1.0
neurofibrillary,0.9710234838910612
neurofilament,1.0
neurogenesis,0.800392689966413
neurogliaform,0.9677935951577468
neuroglioblast,0.9638416207232566
neurohypophyseal,1.0
neurohypophysis,1.0
neuroinflammatory,0.9422446901384361
neuroligin,1.0
neuroligins,1.0
neuromast,0.9371459525898789
neuromedin,1.0
neuromelanin,1.0
neuromuscular,0.9193847130259553
neuron,0.45618458399763046
neuronal,0.7858334395631726
neuronopathy,1.0
neuropathy,1.0
neuropeptide,0.9489488401877162
neuropeptides,0.8775319980138131
neurophilin,1.0
neuropilin,0.9809090666998614
neuroplacodal,1.0
neuropore,1.0
neurosecretory,0.9800781275148576
neurotensin,1.0
neurotoxicity,0.5060864114293412
neurotransmission,0.9783619276530949
neurotransmitter,0.6585227130975793
neurotrophic,0.9735284425157851
neurotrophin,0.9543775534560829
neurotrophins,0.8675785750847399
neutral,0.8095167897844414
neutralization,1.0
neutropenia,1.0
neutrophic,1.0
neutrophil,0.9464141948334578
neutrophilic,1.0
neutrophillic,1.0
new,0.9813863117021857
nexins,1.0
nfat,1.0
nfg,1.0
nfkb,0.909304047485796
ngf,1.0
nh,1.0
nhej,1.0
nherf,1.0
niacinamide,1.0
niche,1.0
nickel,0.9764289700783819
nicotianamine,0.9801602705555061
nicotinamide,0.8912416453099945
nicotinate,0.9370166167908235
nicotine,0.9487052406661002
nicotinic,0.8240018302902784
nigerotriose,0.9626933361739061
night,1.0
nigra,0.9542783731866499
nik,1.0
nima,1.0
nineteen,1.0
nipple,1.0
nitrate,0.9706869850617523
nitrergic,1.0
nitric,0.8047580428840485
nitrile,0.820051576359768
nitrilotriacetate,0.97474861343199
nitrite,0.9807451546542777
nitrobenzene,0.953587205859776
nitrogen,0.5297007731608403
nitrogenase,1.0
nitrogenous,0.8749550438038879
nitroglycerin,0.978634488613058
nitroimidazole,0.963395510682289
nitrosative,0.9694396291053077
nitrosylation,0.9781277794249776
nitrotoluene,0.9452546511795973
nk,0.9207928473298853
nkl,1.0
nlp,1.0
nlr,0.8675785750847399
nmd,0.8145392872458292
nmda,0.6899137888806818
nmdars,1.0
nme,1.0
nocireceptor,1.0
nocodazole,0.9816358770186568
nodal,0.9376593716587954
node,0.9271082426181185
nodulation,1.0
nodule,0.9855227900607505
non,0.976373605809049
nonane,0.9716374532813619
nonassociative,0.9408502612715717
noncanonical,1.0
noncyclic,1.0
nonfermentable,0.9907352978298984
nonfunctional,1.0
nonglandular,1.0
nongranular,0.9071747198013371
nonhomologous,0.9836749555008272
nonkeratinized,0.9824943401889309
nonphotochemical,1.0
nonribosomal,0.8880179287133666
nonself,0.9278097758035371
nonsense,1.0
nonylphenol,0.96533666264665
noradrenaline,1.0
noradrenergic,0.9137732795312651
norc,1.0
norepinephrine,0.9647893928680565
norrin,1.0
nose,1.0
nosip,1.0
nostrin,1.0
notch,0.936858673292714
notochord,0.9746423701375048
notochordal,0.9107584496399732
notum,1.0
novo,0.9361403975388021
novobiocin,0.9905288481338185
novofumigatonin,1.0
noxa,1.0
npbaf,1.0
npc,1.0
nphp,1.0
nrage,0.7434461510438677
nrcam,1.0
nrif,0.7434461510438677
nrz,1.0
nsl,1.0
nsp,1.0
ntal,1.0
ntc,1.0
ntpdase,1.0
ntr,0.6218938936690361
ntrk,1.0
ntrks,0.5846969673305336
nuak,1.0
nuclear,0.666925091282256
nuclease,0.4783604736814991
nucleate,0.23804207344257186
nucleated,1.0
nucleation,0.9389150781355315
nucleic,0.48295062114698784
nucleobase,0.8494637042253071
nucleocytoplasmic,0.6988134986077681
nucleoid,0.8803234741065272
nucleokinesis,1.0
nucleolar,0.832469790242318
nucleologenesis,1.0
nucleolus,0.9733640805558624
nucleophagy,0.9755648763099458
nucleophile,0.9083067579727083
nucleophiles,1.0
nucleoplasm,0.9851280625882967
nucleoporins,1.0
nucleoprotein,1.0
nucleoredoxin,1.0
nucleoside,0.6509211729671239
nucleoskeleton,0.7240541810607892
nucleosome,0.7770662448993426
nucleosomes,1.0
nucleotide,0.6972900856277237
nucleotidylation,0.9408502612715717
nucleotidyltransferases,1.0
nucleus,0.7554056358408554
nudc,1.0
nudix,1.0
nudt,1.0
numa,1.0
number,0.8168530622825498
nurd,1.0
nurf,1.0
nurse,0.965523979951909
nutrient,0.6413812077112845
nvt,1.0
nylon,0.9716374532813619
oadh,1.0
oas,1.0
obesity,1.0
oblique,1.0
obliquely,0.9765735006571691
oblongata,1.0
observational,0.9781277794249776
occlusion,1.0
ocellus,0.9692607561164478
ochratoxin,0.9801602705555061
octadecene,0.9650889073865274
octamethylcyclotetrasiloxane,0.9753719671613047
octanol,0.978634488613058
octanoylation,0.9864190519078238
octopamine,0.9551908524267606
octopus,1.0
ocular,1.0
oculocutaneous,1.0
oculomotor,1.0
odc,1.0
odd,1.0
odontoblast,0.9755859042780562
odontoclast,0.976373605809049
odontocyte,1.0
odontogenesis,0.9330193424698603
odorant,1.0
oenocyte,1.0
offx,1.0
ogdh,1.0
oi,1.0
oidium,1.0
oilbody,1.0
okazaki,0.983565603416541
olanzapine,1.0
old,0.9801602705555061
olefin,0.7899861394661429
olefinic,0.5426135108172018
oleic,0.9814823546294158
olfactomedin,1.0
olfactory,0.7635580027050604
oligodendrocyte,0.9642355549516909
oligodendroglia,1.0
oligogalacturonide,1.0
oligomeric,1.0
oligomerization,0.9424417424570027
oligopeptide,0.8842292074493024
oligopeptides,0.5846969673305336
oligophosphate,0.9801602705555061
oligopotent,0.73591505536998
oligosaccharide,0.7461882097577206
oligosaccharyltransferase,1.0
olivary,1.0
olivetolic,1.0
omega,0.9892246532391891
omentum,1.0
ommatidial,1.0
ommochrome,0.97474861343199
oncocyte,0.9123117331581696
oncogene,0.8351190201029401
oncogenic,0.5060864114293412
oncostatin,1.0
one,0.986828297811479
onset,0.9422398420713175
onto,1.0
onychocyte,1.0
ooblast,1.0
oocyte,0.9521098253618897
oogenesis,0.8492463410140162
oogonial,1.0
oogonium,0.9686617038697145
oomycete,0.978281516978709
oomycetes,0.9619710470501392
oophorus,1.0
oosp,1.0
oospore,0.9821219363901934
open,0.9221967831693506
opening,0.9663338486576284
operant,1.0
opioid,0.9221210595763247
oplah,1.0
oplahd,1.0
opsin,0.9895720101059777
opsonization,0.9826275678283729
optic,0.9683563555930298
optical,0.9855227900607505
optokinetic,0.9781277794249776
optomotor,1.0
orai,1.0
oral,0.9792873045474136
orbital,1.0
orbitofrontal,1.0
orc,1.0
orcinol,0.9722206429082803
orexin,0.9867695050848009
organ,0.6184539783183601
organelle,0.4856931886653569
organic,0.42085199019554803
organism,0.4360457916125232
organismal,0.2480459431470866
organization,0.37859340996849833
organizer,0.9278433528820232
organizing,0.8716493306686741
organofluorine,0.9701914172902216
organogenesis,0.8749550438038879
organohalogen,0.6984714827524182
organomercury,0.9723206490377598
organometal,0.8605449122300419
organophosphate,0.37271570284697875
organophosphorus,0.7690986716605342
organosilicon,0.9430310541144069
organotin,0.9623039728294773
orientation,0.9594155701104498
oriented,0.96533666264665
origin,0.8651995066694618
orlandin,0.953587205859776
ornithine,0.9350803947771456
orotic,1.0
orphan,1.0
orphons,1.0
orthochromatic,0.9602352935013885
orthochromatophilic,1.0
orthodenticle,1.0
orthogonal,1.0
orthokinesis,1.0
orthostatic,1.0
oscillation,1.0
oscillatory,0.9769101798621672
osimertinib,1.0
oskar,0.9717454331092418
osmoregulated,0.9722206429082803
osmosensor,1.0
osmosensory,0.9836595439215606
osmotic,0.8799777637487042
ossification,0.8574779014724039
osteoarthropathy,1.0
osteoblast,0.9211607819200215
osteoclast,0.9679121804787532
osteocyte,0.9638416207232566
osteoporosis,1.0
otic,0.9123715321919558
otolith,0.9663338486576285
otu,1.0
outer,0.8391258992142949
outflow,0.9734782240163083
outgrowth,1.0
outlet,1.0
output,0.9716534294883347
outside,1.0
outward,1.0
oval,1.0
ovale,1.0
ovarian,0.9463424694164072
ovary,0.7601833524408991
overexpressed,0.8813710666448368
overhang,1.0
overlapping,1.0
overload,0.978634488613058
overloading,1.0
oviduct,0.9131822588714364
ovulation,0.7897439537087289
ovule,1.0
oxalate,0.9712378719605634
oxalic,1.0
oxaloacetate,0.9624232412377974
oxazole,0.956043720086728
oxidant,0.9309974426806213
oxidase,0.8318252013688117
oxidation,0.5309047473468688
oxidative,0.8401583384061159
oxidatively,1.0
oxide,0.8034428107326826
oxidise,1.0
oxidised,1.0
oxidises,1.0
oxidizable,1.0
oxidopamine,0.9620162624724813
oxidoreductase,0.518616794018231
oxime,1.0
oxoacid,0.2800499955908147
oxoglutarate,1.0
oxygen,0.8142359232694318
oxygenase,0.7874839570459056
oxylipin,0.9816358770186568
oxyphil,1.0
oxysterol,1.0
oxytetracycline,0.9602663278514244
oxytocin,0.9816497258148003
ozone,0.9816358770186568
p,0.8334441722365515
pa,1.0
pacemaker,0.9650042039831079
pachytene,1.0
packaging,0.8986714952096548
paclitaxel,1.0
pad,1.0
page,1.0
pain,0.9276738251900478
pair,1.0
paired,1.0
pairing,0.9500937391524937
pak,1.0
paks,1.0
palatal,1.0
palate,1.0
palisade,1.0
pallidus,1.0
pallium,1.0
palm,1.0
palmatine,0.9759961560615337
palmitic,0.9804676392412407
palmitoleic,0.9791919282315019
palmitoleylation,1.0
palmitoylate,1.0
palmitoylation,0.9749584115810831
pancreas,0.7906354428721968
pancreatic,0.9428886067615088
paneth,0.9449753796281799
pannexins,1.0
pantothenate,0.937207601741949
paos,1.0
pap,1.0
papilla,0.9842251828480825
papillary,0.9480103807554521
pappalysins,1.0
papulacandin,0.9791919282315019
par,0.979884931335907
paraaortic,1.0
paracellular,1.0
paracetamol,1.0
paracortex,1.0
paracrine,1.0
paradoxical,1.0
paraflagellar,1.0
parafollicular,1.0
paraganglia,1.0
paraganglial,1.0
paraganglion,0.98703537646423
paraherquonin,1.0
parahippocampal,1.0
paralemmins,1.0
parallel,0.9623039728294773
paramesonephric,1.0
paramyosin,0.983565603416541
paraneoplastic,1.0
paranodal,1.0
paranode,1.0
paraoxonases,1.0
paraplegia,1.0
paraquat,0.96533666264665
parasexual,1.0
parasite,0.7330329606096109
parasitic,0.9739294365526888
parasol,0.9645740974154139
parasympathetic,1.0
parathion,0.9816358770186568
parathyoid,1.0
parathyroid,0.8706768919160308
paraxial,0.9420489919002374
parenchyma,1.0
parenchymal,0.9680811584069604
parent,1.0
parental,0.9269328364885
parietal,0.9750410707708269
parn,1.0
paromomycin,0.978634488613058
part,0.984802130401133
particle,0.872290688179071
particulate,1.0
partitioning,0.9507929739079344
parturition,0.9651203444963877
parvins,1.0
parvocellular,1.0
parvulins,1.0
passenger,1.0
passive,1.0
patatin,1.0
patch,0.9267319173866932
patched,1.0
pate,1.0
paternal,1.0
pathfinding,1.0
pathogenesis,0.826201100404449
pathway,0.6466354066798217
pattern,0.5633146889811909
patterning,0.9541477927328909
patulin,1.0
pausing,1.0
pavement,1.0
paxilline,1.0
pbaf,1.0
pc,1.0
pcp,0.8267121556553284
pctr,1.0
pd,1.0
pdcl,1.0
pdgf,0.8963217460530136
pdgfr,0.7158542379278734
pdgfra,1.0
pdgfrb,1.0
pdh,1.0
pdz,1.0
pe,1.0
pebow,1.0
pecanex,1.0
pectic,1.0
pectin,0.914101800088612
pectoral,0.9626933361739061
pectoralis,1.0
pedal,1.0
pedicel,1.0
peduncle,1.0
peg,0.9826275678283729
pelargonidin,1.0
pellino,1.0
pellucida,0.9778597735826182
pelvic,0.9626933361739061
pelvis,0.9023964836582956
pendred,1.0
penetration,0.8716046225118818
penicillin,0.9624314628448835
penile,0.9626933361739061
